ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
1311.0,2013.0,9.0,200.0,0.0,2.0,16.0,1.0,0.0,3517.0,0.0,0.0,0.0,9.0,62.0,0.0,4.0,0.0,19.0,3.0,10.0,22.0,0.0,865.0,7.0,62.0,6385.0,3.0,10.0,0.0,1.0,3.0,41.2,938.0,0.0
1732.0,2014.0,8.0,200.0,0.0,1.0,17.0,2.0,0.0,219.0,0.0,0.0,0.0,5.0,12.0,0.0,5.0,0.0,7.0,0.0,0.0,24.0,0.0,898.0,0.0,10.0,3976.0,0.0,3.0,0.0,0.0,0.0,60.5,1050.0,0.0
1434.0,2008.0,2.0,634.0,0.0,4.0,103.0,3.0,0.0,3422.0,0.0,0.0,0.0,499.0,21.0,0.0,5.0,0.0,201.0,0.0,80.0,16.0,0.0,974.0,0.0,14.0,4440.0,0.0,5.0,0.0,0.0,0.0,73.0,1137.0,0.0
2393.0,2008.0,3.0,1593.0,0.0,3.0,10.0,0.0,0.0,99.0,0.0,0.0,0.0,491.0,22.0,0.0,2.0,0.0,13.0,0.0,231.0,6.0,0.0,1274.0,1.0,8.0,6306.0,1.0,6.0,0.0,0.0,0.0,81.9,1434.0,0.0
2586.0,2014.0,6.0,200.0,0.0,1.0,85.0,2.0,0.0,13.0,0.0,0.0,0.0,8.0,19.0,0.0,4.0,0.0,22.0,2.0,14.0,25.0,0.0,912.0,5.0,10.0,7082.0,0.0,8.0,0.0,0.0,0.0,41.1,1065.0,0.0
1382.0,2017.0,3.0,582.0,0.0,2.0,5.0,0.0,0.0,3039.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,248.0,0.0,9.0,13.0,0.0,1084.0,0.0,30.0,4262.0,0.0,3.0,0.0,0.0,0.0,68.9,1153.0,0.0
1387.0,2014.0,11.0,200.0,0.0,94.0,22.0,2.0,0.0,53.0,0.0,0.0,0.0,28.0,26.0,0.0,2.0,0.0,12.0,1.0,142.0,13.0,0.0,1007.0,0.0,22.0,4671.0,0.0,4.0,0.0,0.0,0.0,77.8,1166.0,1.0
1197.0,2009.0,2.0,200.0,0.0,5.0,1.0,3.0,0.0,2658.0,0.0,0.0,0.0,333.0,25.0,0.0,10.0,0.0,9.0,0.0,7.0,24.0,0.0,1082.0,1.0,19.0,4456.0,0.0,4.0,0.0,0.0,0.0,68.1,1183.0,0.0
2454.0,2017.0,2.0,200.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,35.0,22.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,0.0,956.0,0.0,6.0,4277.0,0.0,4.0,0.0,0.0,0.0,69.5,977.0,0.0
2159.0,2012.0,8.0,200.0,0.0,0.0,132.0,0.0,0.0,177.0,0.0,0.0,0.0,23.0,29.0,0.0,5.0,0.0,147.0,30.0,0.0,56.0,0.0,1495.0,0.0,15.0,7075.0,0.0,4.0,1.0,0.0,0.0,51.8,1641.0,0.0
1172.0,2011.0,6.0,200.0,0.0,6.0,1.0,5.0,0.0,2958.0,0.0,0.0,0.0,264.0,18.0,0.0,5.0,0.0,390.0,0.0,154.0,7.0,0.0,936.0,0.0,7.0,3763.0,0.0,5.0,0.0,0.0,0.0,80.6,998.0,0.0
3821.0,2019.0,96.0,200.0,0.0,1.0,5.0,0.0,0.0,3442.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,54.0,0.0,0.0,8.0,0.0,929.0,0.0,20.0,4276.0,0.0,3.0,2.0,0.0,0.0,68.4,960.0,0.0
1601.0,2020.0,6.0,801.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,9.0,2.0,15.0,14.0,0.0,982.0,1.0,16.0,4510.0,0.0,3.0,0.0,0.0,0.0,67.6,1168.0,0.0
2581.0,2014.0,5.0,200.0,0.0,0.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,199.0,9.0,0.0,2.0,0.0,11.0,0.0,231.0,5.0,0.0,1268.0,0.0,3.0,5182.0,1.0,4.0,0.0,0.0,0.0,93.9,1347.0,0.0
3066.0,2014.0,3.0,200.0,0.0,2.0,29.0,2.0,0.0,416.0,0.0,0.0,0.0,6.0,27.0,0.0,0.5,0.0,12.0,0.0,38.0,4.0,0.0,875.0,2.0,28.0,4357.0,0.0,17.0,0.0,0.0,0.0,72.3,962.0,0.0
1383.0,2022.0,3.0,583.0,0.0,2.0,103.0,0.0,0.0,1545.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,661.0,0.0,37.0,23.0,0.0,1210.0,0.0,10.0,4304.0,0.0,4.0,0.0,0.0,0.0,65.3,1132.0,0.0
5231.0,2017.0,6.0,620.0,0.0,0.0,113.0,0.0,0.0,3480.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0,996.0,0.0,5.0,4675.0,0.0,3.0,0.0,0.0,0.0,71.0,1102.0,0.0
2001.0,2007.0,6.0,200.0,0.0,1.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,506.0,17.0,0.0,0.0,0.0,14.0,1.0,122.0,14.0,1.0,1008.0,1.0,9.0,4094.0,1.0,5.0,1.0,0.0,0.0,65.4,1130.0,0.0
2065.0,2009.0,6.0,200.0,0.0,1.0,391.0,0.0,0.0,3227.0,0.0,0.0,0.0,360.0,15.0,0.0,4.0,0.0,414.0,0.0,163.0,3.0,0.0,942.0,0.0,14.0,3722.0,0.0,6.0,0.0,0.0,0.0,77.6,1117.0,0.0
1630.0,2021.0,4.0,830.0,0.0,0.0,136.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,14.0,1280.0,5.0,2.0,0.0,0.0,0.0,35.8,21.0,0.0
8001.0,2018.0,3.0,550.0,0.0,2.0,2.0,0.0,0.0,3741.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,1059.0,2.0,6.0,4107.0,0.0,3.0,0.0,0.0,0.0,69.9,1173.0,0.0
1413.0,2021.0,6.0,613.0,0.0,1.0,3.0,0.0,0.0,2986.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,101.0,0.0,5.0,0.0,0.0,1008.0,0.0,5.0,4295.0,0.0,2.0,0.0,0.0,0.0,69.5,1065.0,0.0
1410.0,2022.0,2.0,610.0,0.0,2.0,2.0,0.0,0.0,981.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,826.0,0.0,40.0,29.0,0.0,964.0,0.0,12.0,2435.0,1.0,5.0,0.0,0.0,0.0,61.0,1131.0,0.0
3088.0,2008.0,4.0,375.0,0.0,10.0,0.0,1.0,0.0,4268.0,0.0,0.0,0.0,321.0,16.0,0.0,5.0,0.0,8.0,0.0,10.0,19.0,0.0,1010.0,2.0,18.0,4277.0,1.0,5.0,0.0,0.0,0.0,56.4,1071.0,0.0
2057.0,2013.0,5.0,200.0,0.0,5.0,126.0,0.0,0.0,3039.0,0.0,0.0,0.0,4.0,14.0,0.0,5.0,0.0,10.0,3.0,5.0,11.0,0.0,940.0,0.0,3.0,6775.0,0.0,3.0,0.0,0.0,0.0,71.9,1004.0,0.0
1757.0,2008.0,10.0,550.0,0.0,1.0,4.0,1.0,0.0,148.0,0.0,0.0,0.0,328.0,15.0,0.0,2.0,0.0,232.0,0.0,112.0,7.0,0.0,956.0,0.0,10.0,4943.0,0.0,7.0,0.0,0.0,0.0,74.2,1086.0,0.0
3200.0,2021.0,2.0,874.0,0.0,3.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,180.0,0.0,9.0,12.0,0.0,975.0,0.0,11.0,4289.0,0.0,4.0,0.0,0.0,0.0,64.7,1111.0,0.0
1496.0,2009.0,4.0,696.0,0.0,2.0,1.0,2.0,0.0,33.0,0.0,0.0,0.0,337.0,16.0,0.0,0.0,0.0,56.0,1.0,5.0,8.0,1.0,914.0,2.0,12.0,5152.0,0.0,2.0,0.0,0.0,0.0,59.7,952.0,1.0
2841.0,2014.0,6.0,200.0,0.0,2.0,2.0,0.0,0.0,2620.0,0.0,0.0,0.0,13.0,45.0,0.0,3.0,0.0,37.0,0.0,16.0,4.0,1.0,765.0,5.0,22.0,3438.0,5.0,16.0,4.0,0.0,0.0,76.1,758.0,0.0
1698.0,2012.0,6.0,898.0,0.0,0.0,15.0,0.0,0.0,174.0,0.0,0.0,0.0,259.0,17.0,0.0,12.0,0.0,203.0,0.0,74.0,16.0,0.0,1009.0,0.0,12.0,4140.0,0.0,4.0,0.0,0.0,0.0,77.0,1104.0,0.0
2428.0,2019.0,4.0,200.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,6.0,78.0,0.0,0.5,0.0,3.0,0.0,0.0,4.0,0.0,412.0,0.0,34.0,2436.0,0.0,2.0,2.0,0.0,0.0,39.3,114.0,0.0
9104.0,2017.0,6.0,200.0,0.0,5.0,44.0,0.0,0.0,3167.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,5.0,2.0,0.0,931.0,1.0,13.0,4662.0,0.0,2.0,0.0,0.0,0.0,71.1,1112.0,0.0
1562.0,2008.0,6.0,550.0,0.0,2.0,100.0,5.0,0.0,3267.0,0.0,0.0,0.0,411.0,16.0,0.0,0.0,0.0,11.0,1.0,5.0,10.0,0.0,1090.0,1.0,14.0,6083.0,0.0,4.0,0.0,0.0,0.0,60.9,1132.0,0.0
2544.0,2019.0,2.0,548.0,0.0,0.0,15.0,0.0,0.0,377.0,0.0,0.0,0.0,9.0,98.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,305.0,0.0,50.0,1304.0,2.0,3.0,0.0,0.0,0.0,37.5,25.0,0.0
2834.0,2017.0,5.0,200.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,43.0,0.0,1.0,0.0,12.0,1.0,216.0,6.0,0.0,1210.0,0.0,14.0,4335.0,0.0,5.0,0.0,0.0,0.0,72.3,1377.0,0.0
3238.0,2021.0,1.0,1038.0,0.0,1.0,114.0,0.0,0.0,3088.0,0.0,0.0,0.0,0.0,57.0,0.0,1.5,0.0,11.0,1.0,2.0,3.0,0.0,1093.0,0.0,26.0,3844.0,0.0,2.0,0.0,0.0,0.0,69.6,1027.0,0.0
3900.0,2015.0,3.0,200.0,0.0,5.0,242.0,0.0,0.0,3325.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,1034.0,0.0,10.0,10300.0,0.0,3.0,0.0,0.0,0.0,69.5,1086.0,0.0
1730.0,2013.0,2.0,930.0,0.0,0.0,19.0,0.0,0.0,136.0,0.0,0.0,0.0,3.0,10.0,0.0,4.0,0.0,9.0,3.0,27.0,13.0,0.0,995.0,1.0,17.0,7138.0,0.0,7.0,0.0,0.0,0.0,76.4,1087.0,0.0
1355.0,2008.0,19.0,550.0,0.0,0.0,100.0,3.0,0.0,3508.0,0.0,0.0,0.0,165.0,11.0,0.0,0.0,0.0,6.0,1.0,3.0,21.0,0.0,1007.0,1.0,5.0,4987.0,0.0,5.0,1.0,0.0,0.0,58.4,1140.0,0.0
1415.0,2012.0,8.0,615.0,0.0,0.0,17.0,0.0,0.0,135.0,0.0,0.0,0.0,759.0,25.0,0.0,3.0,0.0,13.0,0.0,128.0,7.0,0.0,1120.0,1.0,24.0,7690.0,0.0,4.0,0.0,0.0,0.0,69.2,1248.0,0.0
1504.0,2009.0,20.0,900.0,0.0,0.0,17.0,0.0,0.0,133.0,0.0,0.0,0.0,38.0,4.0,0.0,2.0,0.0,9.0,0.0,0.0,3.0,0.0,1044.0,0.0,16.0,9198.0,0.0,2.0,0.0,0.0,0.0,74.4,1181.0,0.0
1844.0,2012.0,5.0,1044.0,0.0,0.0,18.0,0.0,0.0,134.0,0.0,0.0,0.0,219.0,17.0,0.0,3.0,0.0,11.0,0.0,8.0,26.0,0.0,1133.0,1.0,6.0,4474.0,0.0,4.0,0.0,0.0,0.0,64.8,1208.0,0.0
1382.0,2019.0,6.0,200.0,0.0,1.0,1.0,0.0,0.0,156.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,13.0,1.0,227.0,5.0,0.0,1255.0,0.0,4.0,4539.0,0.0,2.0,0.0,0.0,0.0,76.6,1361.0,0.0
4589.0,2011.0,3.0,200.0,0.0,1.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,378.0,21.0,0.0,6.0,0.0,7.0,0.0,2.0,25.0,0.0,1032.0,0.0,12.0,4163.0,0.0,4.0,0.0,0.0,0.0,67.6,1170.0,0.0
2041.0,2013.0,2.0,510.0,0.0,1.0,172.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,16.0,0.0,4.0,0.0,7.0,4.0,1.0,20.0,0.0,884.0,0.0,15.0,4255.0,0.0,2.0,0.0,0.0,0.0,61.6,929.0,0.0
1364.0,2007.0,4.0,375.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,311.0,5.0,0.0,6.0,0.0,15.0,0.0,250.0,4.0,0.0,1302.0,0.0,9.0,4747.0,1.0,8.0,0.0,0.0,0.0,85.6,1412.0,0.0
1308.0,2015.0,5.0,200.0,0.0,9.0,5.0,5.0,0.0,2696.0,0.0,0.0,1.0,1.0,11.0,0.0,1.5,0.0,399.0,0.0,41.0,14.0,0.0,1213.0,0.0,11.0,3664.0,0.0,5.0,0.0,0.0,0.0,71.8,1156.0,0.0
1352.0,2008.0,25.0,552.0,0.0,1.0,16.0,0.0,0.0,138.0,0.0,0.0,0.0,163.0,26.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,0.0,886.0,1.0,85.0,4004.0,0.0,3.0,0.0,0.0,0.0,58.1,967.0,0.0
9096.0,2021.0,2.0,632.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,59.0,0.0,7.0,2.0,0.0,1025.0,0.0,5.0,4735.0,0.0,3.0,0.0,0.0,0.0,82.7,1138.0,0.0
2799.0,2019.0,5.0,1593.0,0.0,2.0,23.0,0.0,0.0,3526.0,0.0,0.0,0.0,19.0,16.0,0.0,3.0,0.0,14.0,0.0,11.0,9.0,0.0,1124.0,0.0,17.0,4921.0,0.0,4.0,0.0,0.0,0.0,70.7,1247.0,0.0
1688.0,2011.0,5.0,200.0,0.0,1.0,7.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,251.0,0.0,0.0,3.0,0.0,1146.0,0.0,27.0,6702.0,0.0,2.0,0.0,0.0,0.0,78.6,1278.0,0.0
5447.0,2017.0,5.0,200.0,0.0,0.0,112.0,0.0,0.0,3432.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,15.0,0.0,0.0,3.0,0.0,1048.0,0.0,5.0,4683.0,0.0,3.0,0.0,0.0,0.0,68.7,1226.0,0.0
1186.0,2007.0,5.0,386.0,0.0,3.0,0.0,4.0,0.0,2673.0,0.0,0.0,0.0,95.0,13.0,0.0,4.5,0.0,8.0,0.0,1.0,4.0,0.0,1126.0,0.0,20.0,6812.0,0.0,5.0,0.0,0.0,0.0,66.9,1127.0,0.0
1958.0,2008.0,6.0,1158.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,1.0,337.0,21.0,0.0,5.0,0.0,13.0,1.0,121.0,11.0,0.0,1132.0,1.0,18.0,5254.0,2.0,8.0,0.0,0.0,0.0,68.0,1313.0,0.0
5951.0,2015.0,3.0,200.0,0.0,1.0,8.0,0.0,0.0,2178.0,0.0,0.0,0.0,51.0,12.0,0.0,1.0,0.0,77.0,0.0,33.0,2.0,0.0,1117.0,0.0,10.0,7376.0,0.0,6.0,0.0,0.0,0.0,76.4,1186.0,0.0
8004.0,2021.0,1.0,589.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,9.0,128.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,282.0,1.0,57.0,1038.0,0.0,2.0,0.0,0.0,0.0,38.1,12.0,0.0
3055.0,2019.0,1.0,200.0,0.0,0.0,6.0,0.0,0.0,1121.0,0.0,0.0,0.0,3.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,20.0,1924.0,0.0,2.0,0.0,0.0,0.0,38.6,23.0,0.0
1468.0,2017.0,6.0,550.0,0.0,1.0,2.0,0.0,0.0,107.0,0.0,0.0,2.0,9.0,101.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1087.0,0.0,126.0,5175.0,0.0,23.0,2.0,0.0,0.0,111.6,1351.0,0.0
2977.0,2019.0,2.0,571.0,0.0,1.0,98.0,0.0,0.0,2930.0,0.0,0.0,1.0,558.0,42.0,0.0,6.0,0.0,221.0,7.0,0.0,15.0,0.0,987.0,210.0,35.0,6251.0,1.0,8.0,3.0,0.0,0.0,56.2,959.0,0.0
1932.0,2019.0,2.0,200.0,0.0,1.0,12.0,0.0,0.0,3968.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5,0.0,19.0,0.0,0.0,2.0,0.0,1076.0,0.0,15.0,5212.0,3.0,5.0,0.0,0.0,0.0,111.2,1140.0,0.0
1000.0,2014.0,1.0,200.0,0.0,2.0,310.0,0.0,0.0,3458.0,0.0,0.0,0.0,5.0,26.0,0.0,1.0,0.0,11.0,1.0,126.0,12.0,0.0,872.0,2.0,20.0,5218.0,0.0,5.0,0.0,0.0,0.0,64.6,991.0,0.0
1201.0,2016.0,26.0,401.0,0.0,2.0,5.0,1.0,0.0,74.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,133.0,0.0,0.0,13.0,0.0,1069.0,0.0,9.0,4085.0,0.0,3.0,0.0,0.0,0.0,74.3,1256.0,0.0
7095.0,2018.0,4.0,879.0,0.0,2.0,4.0,0.0,0.0,3489.0,0.0,0.0,0.0,3.0,16.0,0.4,1.0,0.0,8.0,0.0,0.0,11.0,0.0,1084.0,0.0,7.0,4494.0,0.0,4.0,0.0,0.0,0.0,68.0,1255.0,0.0
5960.0,2014.0,5.0,200.0,0.0,4.0,3.0,0.0,0.0,2131.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,285.0,0.0,1.0,3.0,0.0,1175.0,0.0,16.0,7075.0,0.0,4.0,0.0,0.0,0.0,81.8,1269.0,0.0
2052.0,2008.0,22.0,550.0,0.0,2.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,486.0,17.0,0.0,0.0,0.0,10.0,0.0,111.0,5.0,0.0,1148.0,0.0,23.0,5365.0,1.0,6.0,0.0,0.0,0.0,79.8,1251.0,0.0
1000.0,2017.0,1.0,200.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,3.0,12.0,0.0,3.0,0.0,11.0,0.0,42.0,3.0,0.0,1121.0,0.0,11.0,4519.0,0.0,3.0,0.0,0.0,0.0,73.0,1210.0,0.0
6453.0,2015.0,2.0,200.0,0.0,4.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,48.0,8.0,0.0,1.0,0.0,85.0,0.0,116.0,3.0,0.0,1121.0,0.0,11.0,5240.0,0.0,2.0,0.0,0.0,0.0,78.0,1297.0,0.0
3238.0,2021.0,4.0,1738.0,0.0,0.0,161.0,1.0,0.0,133.0,0.0,0.0,0.0,0.0,7.0,0.0,1.5,0.0,12.0,0.0,19.0,5.0,0.0,1126.0,0.0,17.0,6693.0,2.0,4.0,0.0,0.0,0.0,73.2,1006.0,0.0
6639.0,2019.0,2.0,913.0,0.0,2.0,114.0,0.0,0.0,3579.0,0.0,0.0,0.0,7.0,45.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,250.0,0.0,17.0,1250.0,0.0,4.0,0.0,0.0,0.0,35.6,16.0,0.0
1719.0,2018.0,2.0,200.0,0.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,251.0,24.0,0.0,2.0,0.0,23.0,2.0,0.0,4.0,0.0,857.0,71.0,15.0,9394.0,2.0,5.0,7.0,0.0,0.0,72.1,960.0,0.0
1441.0,2012.0,7.0,641.0,0.0,2.0,117.0,0.0,0.0,3191.0,0.0,0.0,0.0,22.0,28.0,0.0,3.0,0.0,193.0,25.0,0.0,30.0,0.0,1173.0,0.0,23.0,6196.0,0.0,5.0,0.0,0.0,0.0,59.5,1409.0,0.0
1454.0,2015.0,14.0,200.0,0.0,2.0,110.0,2.0,0.0,3375.0,0.0,0.0,0.0,8.0,20.0,0.0,4.0,0.0,7.0,1.0,0.0,20.0,0.0,1031.0,0.0,15.0,4827.0,0.0,5.0,0.0,0.0,0.0,59.2,1181.0,0.0
6618.0,2019.0,2.0,375.0,0.0,3.0,1.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,217.0,0.0,1.0,1.0,0.0,991.0,0.0,26.0,5252.0,0.0,3.0,0.0,0.0,0.0,80.8,1080.0,1.0
3066.0,2014.0,3.0,2266.0,0.0,3.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,3.0,39.0,0.0,2.0,0.0,12.0,1.0,113.0,16.0,0.0,1114.0,0.0,25.0,8792.0,0.0,8.0,0.0,0.0,0.0,73.2,1168.0,0.0
2054.0,2014.0,8.0,200.0,0.0,2.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,38.0,0.0,2.0,32.0,11.0,0.0,27.0,8.0,0.0,838.0,2.0,35.0,8579.0,0.0,8.0,0.0,0.0,0.0,62.8,951.0,0.0
1688.0,2011.0,5.0,200.0,0.0,6.0,17.0,1.0,0.0,2759.0,0.0,0.0,0.0,6.0,22.0,0.0,3.0,0.0,11.0,3.0,131.0,14.0,0.0,1107.0,0.0,17.0,4607.0,0.0,3.0,0.0,0.0,0.0,71.5,1187.0,0.0
3859.0,2018.0,5.0,200.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,10.0,0.0,201.0,10.0,0.0,1122.0,0.0,29.0,4811.0,0.0,3.0,0.0,0.0,0.0,75.5,1259.0,0.0
2041.0,2017.0,7.0,200.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,6.0,22.0,0.0,2.0,0.0,13.0,4.0,118.0,18.0,0.0,1106.0,0.0,21.0,4101.0,0.0,3.0,0.0,0.0,0.0,73.0,1251.0,0.0
2927.0,2022.0,2.0,587.0,0.0,1.0,4.0,0.0,0.0,3511.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,59.0,0.0,3.0,2.0,0.0,974.0,0.0,8.0,4174.0,0.0,2.0,0.0,0.0,0.0,71.0,1078.0,0.0
2533.0,2019.0,1.0,1733.0,0.0,0.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,17.0,0.0,44.0,4.0,0.0,1000.0,0.0,6.0,9015.0,0.0,8.0,0.0,0.0,0.0,68.9,1069.0,0.0
7461.0,2019.0,1.0,200.0,0.0,0.0,126.0,0.0,0.0,128.0,0.0,0.0,0.0,18.0,31.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,378.0,2.0,204.0,1490.0,0.0,3.0,1.0,0.0,0.0,36.9,93.0,0.0
1343.0,2012.0,3.0,200.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,14.0,0.0,45.0,3.0,0.0,1141.0,0.0,12.0,11660.0,0.0,7.0,0.0,0.0,0.0,68.9,1149.0,0.0
4838.0,2020.0,2.0,1008.0,0.0,0.0,133.0,0.0,0.0,94.0,0.0,0.0,0.0,6.0,28.0,0.0,1.5,0.0,0.0,0.0,1.0,6.0,0.0,322.0,0.0,14.0,1200.0,0.0,4.0,0.0,0.0,0.0,36.6,33.0,0.0
1478.0,2015.0,4.0,200.0,0.0,0.0,25.0,0.0,0.0,178.0,0.0,0.0,0.0,5.0,24.0,0.0,3.0,0.0,11.0,0.0,131.0,13.0,0.0,1131.0,0.0,31.0,4921.0,0.0,4.0,0.0,0.0,0.0,70.0,1283.0,0.0
1405.0,2015.0,23.0,605.0,0.0,3.0,3.0,2.0,0.0,2602.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,10.0,0.0,135.0,3.0,0.0,991.0,0.0,28.0,7124.0,0.0,5.0,0.0,0.0,0.0,77.6,1099.0,0.0
1359.0,2013.0,6.0,200.0,0.0,4.0,112.0,0.0,0.0,3093.0,0.0,0.0,0.0,4.0,21.0,0.0,3.0,0.0,11.0,3.0,133.0,13.0,0.0,1072.0,0.0,20.0,4472.0,0.0,4.0,0.0,0.0,0.0,72.7,1212.0,0.0
16413.0,2021.0,7.0,375.0,0.0,4.0,4.0,0.0,0.0,4196.0,0.0,0.0,0.0,8.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,289.0,2.0,31.0,1153.0,0.0,3.0,0.0,0.0,0.0,38.0,13.0,0.0
1758.0,2007.0,5.0,550.0,0.0,2.0,6.0,2.0,0.0,171.0,0.0,0.0,0.0,177.0,13.0,0.0,0.0,0.0,7.0,0.0,1.0,15.0,0.0,1190.0,0.0,18.0,4577.0,0.0,5.0,0.0,0.0,0.0,62.7,1279.0,0.0
6915.0,2014.0,7.0,200.0,0.0,3.0,4.0,0.0,0.0,2153.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,234.0,0.0,0.0,0.0,0.0,1052.0,0.0,18.0,6097.0,0.0,4.0,0.0,0.0,0.0,82.7,1186.0,0.0
3088.0,2016.0,4.0,200.0,0.0,0.0,3.0,0.0,0.0,2888.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,1033.0,0.0,7.0,3900.0,0.0,2.0,0.0,0.0,0.0,65.2,1146.0,0.0
1606.0,2008.0,3.0,200.0,0.0,6.0,10.0,0.0,0.0,3822.0,0.0,0.0,1.0,222.0,11.0,0.0,7.0,0.0,9.0,0.0,2.0,18.0,0.0,849.0,1.0,18.0,3800.0,3.0,6.0,1.0,0.0,0.0,58.3,984.0,0.0
1404.0,2012.0,3.0,200.0,0.0,3.0,2.0,0.0,0.0,2707.0,0.0,0.0,0.0,259.0,22.0,0.0,2.0,0.0,11.0,0.0,122.0,16.0,0.0,1117.0,0.0,14.0,4884.0,0.0,4.0,0.0,0.0,0.0,72.6,1280.0,0.0
3109.0,2017.0,14.0,200.0,0.0,1.0,5.0,0.0,0.0,3384.0,0.0,0.0,0.0,4.0,31.0,0.0,2.0,0.0,13.0,0.0,47.0,5.0,0.0,1039.0,1.0,15.0,4174.0,0.0,4.0,0.0,0.0,0.0,69.7,1153.0,0.0
2387.0,2020.0,3.0,482.0,0.0,0.0,7.0,0.0,0.0,49.0,0.0,0.0,0.0,9.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,350.0,0.0,19.0,1270.0,2.0,3.0,0.0,0.0,0.0,36.2,20.0,0.0
4649.0,2011.0,6.0,200.0,0.0,2.0,184.0,0.0,0.0,162.0,0.0,0.0,0.0,485.0,14.0,0.0,2.0,0.0,32.0,0.0,94.0,1.0,0.0,1117.0,1.0,20.0,9078.0,1.0,6.0,0.0,0.0,0.0,75.7,1263.0,0.0
