ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
6247.0,2018.0,3.0,1600.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,188.0,0.0,0.0,0.0,5.0,1.0,9.0,1.0,1.0,248.0,0.0,389.0,16040.0,0.0,28.0,0.0,0.0,0.0,232.4,71.0,0.0
4477.0,2020.0,1.0,399.0,0.0,3.0,10.0,0.0,0.0,3105.0,0.0,0.0,0.0,5.0,149.0,0.0,0.0,0.0,4.0,3.0,3.0,10.0,0.0,2620.0,2.0,86.0,23370.0,5.0,32.0,0.0,0.0,0.0,165.2,97.0,0.0
2739.0,2014.0,11.0,200.0,0.0,3.0,297.0,0.0,0.0,3046.0,0.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,272.0,0.0,94.0,18460.0,0.0,8.0,0.0,0.0,0.0,141.6,33.0,0.0
3879.0,2018.0,2.0,200.0,0.0,11.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,29.0,34.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,988.0,0.0,53.0,8598.0,0.0,65.0,0.0,0.0,0.0,111.4,1207.0,0.0
3770.0,2013.0,8.0,200.0,0.0,469.0,102.0,6.0,0.0,235.0,0.0,0.0,30.0,9.0,2982.0,0.0,100.0,0.0,31.0,33.0,3.0,65.0,11.0,467.0,0.0,2949.0,24360.0,0.0,2360.0,1.0,26.0,0.0,150.7,20.0,1.0
4192.0,2007.0,3.0,200.0,0.0,3.0,2.0,1.0,0.0,40.0,0.0,0.0,0.0,112.0,74.0,0.0,0.5,0.0,0.0,1.0,3.0,1.0,0.0,2145.0,0.0,514.0,25934.0,0.0,2.0,2.0,0.0,0.0,143.0,47.0,1.0
1612.0,2014.0,5.0,200.0,0.0,1.0,6.0,4.0,0.0,2328.0,0.0,0.0,3.0,1.0,240.0,0.0,3.0,0.0,8.0,2.0,0.0,7.0,0.0,949.0,1.0,462.0,11610.0,0.0,28.0,0.0,0.0,0.0,124.5,948.0,0.0
1655.0,2011.0,12.0,200.0,0.0,81.0,10.0,4.0,0.0,16.0,0.0,0.0,3.0,69.0,207.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,171.0,0.0,814.0,5001.0,0.0,4.0,0.0,0.0,0.0,139.1,46.0,1.0
1432.0,2020.0,2.0,632.0,0.0,0.0,3.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,380.0,0.0,63.0,19550.0,0.0,8.0,0.0,0.0,0.0,135.2,21.0,0.0
6730.0,2014.0,6.0,200.0,0.0,1.0,2.0,0.0,0.0,246.0,0.0,0.0,2.0,0.0,314.0,0.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,1446.0,0.0,24.0,29640.0,0.0,5.0,0.0,0.0,0.0,132.6,139.0,1.0
2227.0,2009.0,18.0,369.0,0.0,2.0,5.0,0.0,0.0,2103.0,0.0,0.0,11.0,8.0,805.0,0.0,0.0,0.0,5.0,7.0,11.0,2.0,2.0,1043.0,0.0,520.0,5182.0,0.0,24.0,0.0,0.0,0.0,60.5,1094.0,0.0
1399.0,2009.0,5.0,403.0,0.0,7.0,97.0,0.0,0.0,3715.0,0.0,0.0,0.0,2.0,49.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,1135.0,0.0,30.0,9031.0,0.0,9.0,0.0,0.0,0.0,60.4,1340.0,0.0
2084.0,2012.0,5.0,200.0,0.0,0.0,17.0,0.0,0.0,115.0,0.0,0.0,1.0,1.0,189.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,2033.0,0.0,133.0,24360.0,1.0,3.0,0.0,0.0,0.0,144.2,23.0,0.0
2400.0,2016.0,14.0,200.0,0.0,4.0,0.0,0.0,0.0,130.0,0.0,0.0,2.0,0.0,96.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1025.0,0.0,177.0,20960.0,0.0,20.0,0.0,0.0,0.0,132.9,100.0,0.0
8021.0,2017.0,6.0,571.0,0.0,122.0,0.0,1.0,0.0,102.0,0.0,0.0,2.0,0.0,90.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,592.0,0.0,136.0,19360.0,0.0,62.0,0.0,0.0,0.0,133.0,53.0,1.0
3755.0,2016.0,7.0,200.0,0.0,4.0,126.0,0.0,0.0,2844.0,0.0,0.0,14.0,59.0,809.0,0.0,7.0,0.0,16.0,12.0,2.0,3.0,4.0,1056.0,6.0,12149.0,21170.0,0.0,302.0,0.0,3.0,0.0,132.0,42.0,0.0
3004.0,2015.0,9.0,200.0,0.0,2.0,482.0,0.0,0.0,2882.0,0.0,0.0,3.0,0.0,68.0,0.0,3.0,0.0,2.0,1.0,43.0,2.0,0.0,2173.0,1.0,46.0,24670.0,0.0,18.0,0.0,0.0,0.0,175.5,18.0,0.0
3103.0,2018.0,6.0,200.0,0.0,3.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,250.0,0.0,33.0,10560.0,0.0,2.0,0.0,0.0,0.0,145.2,29.0,0.0
1377.0,2011.0,7.0,200.0,0.0,1.0,171.0,0.0,0.0,142.0,0.0,0.0,2.0,1.0,57.0,0.0,43.0,0.0,2.0,1.0,3.0,3.0,0.0,892.0,0.0,90.0,18590.0,0.0,6.0,0.0,0.0,0.0,142.5,25.0,0.0
4971.0,2014.0,3.0,200.0,0.0,1.0,9.0,0.0,0.0,118.0,0.0,0.0,2.0,7.0,58.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,177.0,0.0,50.0,17990.0,0.0,2.0,1.0,0.0,0.0,147.9,19.0,0.0
1669.0,2008.0,4.0,200.0,0.0,1.0,2.0,2.0,0.0,12.0,0.0,0.0,4.0,14.0,179.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,2170.0,0.0,774.0,31690.0,0.0,15.0,0.0,0.0,0.0,140.1,28.0,0.0
5909.0,2019.0,2.0,375.0,0.0,2.0,0.0,0.0,0.0,2967.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,374.0,0.0,63.0,14740.0,0.0,0.0,0.0,0.0,0.0,141.0,14.0,0.0
1875.0,2012.0,4.0,375.0,0.0,4.0,136.0,0.0,0.0,3135.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2431.0,0.0,51.0,38200.0,0.0,0.0,0.0,0.0,0.0,138.8,10.0,0.0
1766.0,2009.0,7.0,200.0,0.0,6.0,107.0,0.0,0.0,3347.0,0.0,0.0,2.0,2.0,239.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,600.0,0.0,81.0,19420.0,3.0,8.0,0.0,0.0,0.0,118.7,282.0,0.0
3692.0,2009.0,2.0,200.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,149.0,0.0,1.5,0.0,14.0,3.0,4.0,2.0,0.0,1084.0,0.0,571.0,10070.0,0.0,14.0,0.0,0.0,0.0,57.1,1191.0,0.0
5212.0,2020.0,4.0,1031.0,0.0,0.0,24.0,0.0,0.0,531.0,0.0,0.0,25.0,18.0,1090.0,0.0,34.0,0.0,26.0,26.0,3.0,17.0,3.0,654.0,0.0,7677.0,19470.0,0.0,979.0,0.0,34.0,0.0,95.8,167.0,0.0
1232.0,2014.0,7.0,432.0,0.0,3.0,3.0,4.0,0.0,2635.0,0.0,0.0,0.0,5.0,81.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,455.0,0.0,273.0,21730.0,0.0,9.0,0.0,0.0,0.0,129.7,32.0,0.0
4061.0,2014.0,4.0,200.0,0.0,2.0,3.0,1.0,0.0,2120.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2422.0,0.0,32.0,37220.0,0.0,2.0,0.0,0.0,0.0,137.8,23.0,0.0
4136.0,2010.0,8.0,200.0,0.0,19.0,6.0,2.0,0.0,111.0,0.0,0.0,3.0,7.0,382.0,0.0,5.0,0.0,3.0,3.0,8.0,3.0,1.0,2247.0,0.0,96.0,28281.0,1.0,8.0,1.0,0.0,0.0,134.4,141.0,1.0
2619.0,2019.0,5.0,582.0,0.0,2.0,105.0,0.0,0.0,3589.0,0.0,0.0,3.0,2.0,198.0,0.0,0.5,2.0,10.0,5.0,2.0,14.0,1.0,1097.0,0.0,346.0,3384.0,0.0,26.0,0.0,0.0,0.0,54.3,1190.0,0.0
7144.0,2020.0,35.0,345.0,0.0,2.0,1.0,0.0,0.0,3197.0,0.0,0.0,0.0,10.0,45.0,0.0,1.5,0.0,11.0,13.0,1.0,7.0,0.0,1123.0,0.0,97.0,3061.0,2.0,11.0,0.0,0.0,0.0,49.6,1264.0,0.0
3488.0,2010.0,4.0,200.0,0.0,3.0,235.0,0.0,0.0,8.0,0.0,0.0,39.0,291.0,2615.0,0.1,28.0,0.0,26.0,42.0,4.0,8.0,20.0,2077.0,0.0,5070.0,26870.0,0.0,1674.0,0.0,20.0,1.0,181.4,177.0,0.0
2406.0,2020.0,4.0,571.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1048.0,0.0,452.0,20650.0,0.0,2.0,0.0,0.0,0.0,123.1,21.0,0.0
1000.0,2015.0,7.0,200.0,0.0,0.0,195.0,0.0,0.0,4.0,0.0,0.0,7.0,3.0,678.0,0.1,4.0,0.0,8.0,6.0,0.0,2.0,7.0,245.0,0.0,558.0,9937.0,0.0,60.0,0.0,2.0,0.0,195.8,57.0,0.0
2404.0,2012.0,7.0,200.0,0.0,3.0,217.0,0.0,0.0,2905.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,338.0,0.0,115.0,15840.0,1.0,5.0,0.0,0.0,0.0,274.2,18.0,0.0
6992.0,2017.0,2.0,550.0,0.0,2.0,18.0,0.0,0.0,193.0,0.0,0.0,8.0,6.0,699.0,0.0,9.0,0.0,21.0,7.0,0.0,7.0,1.0,175.0,4.0,3303.0,14870.0,0.0,220.0,0.0,11.0,0.0,144.1,47.0,0.0
3629.0,2016.0,2.0,200.0,1.0,145.0,175.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,802.0,0.0,658.0,15250.0,0.0,21.0,0.0,0.0,0.0,135.4,26.0,1.0
5826.0,2017.0,3.0,200.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,26.0,39.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,1.0,936.0,0.0,90.0,4543.0,0.0,41.0,0.0,0.0,0.0,110.6,986.0,0.0
1763.0,2012.0,4.0,200.0,0.0,5.0,321.0,0.0,0.0,2825.0,0.0,0.0,3.0,8.0,132.0,0.0,1.0,0.0,4.0,3.0,6.0,8.0,0.0,2175.0,1.0,53.0,29290.0,0.0,10.0,0.0,0.0,0.0,136.2,117.0,0.0
5585.0,2021.0,1.0,1649.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0,11.0,1.0,1.0,19.0,0.0,1185.0,0.0,67.0,6937.0,3.0,55.0,0.0,0.0,0.0,61.1,1356.0,0.0
1504.0,2009.0,20.0,550.0,0.0,7.0,1.0,1.0,0.0,20.0,0.0,0.0,10.0,4.0,1157.0,0.0,0.0,0.0,6.0,14.0,5.0,5.0,2.0,2105.0,0.0,452.0,28170.0,0.0,14.0,0.0,0.0,0.0,125.3,320.0,1.0
2486.0,2011.0,9.0,200.0,0.0,8.0,189.0,0.0,0.0,2641.0,0.0,0.0,9.0,1.0,312.0,0.0,3.5,1.0,6.0,2.0,2.0,0.0,1.0,958.0,0.0,508.0,23203.0,0.0,23.0,0.0,0.0,0.0,158.5,18.0,0.0
2007.0,2015.0,2.0,200.0,0.0,0.0,11.0,0.0,0.0,2812.0,0.0,0.0,4.0,8.0,690.0,0.0,5.0,0.0,0.0,6.0,17.0,6.0,1.0,1310.0,1.0,79.0,29140.0,1.0,24.0,0.0,0.0,0.0,182.1,18.0,0.0
2411.0,2012.0,12.0,200.0,0.0,2.0,1.0,0.0,0.0,1857.0,0.0,0.0,0.0,5.0,18.0,0.0,3.0,0.0,9.0,5.0,0.0,17.0,0.0,1142.0,0.0,54.0,11170.0,0.0,24.0,0.0,0.0,0.0,71.1,1427.0,0.0
1667.0,2015.0,7.0,867.0,0.0,2.0,6.0,0.0,0.0,93.0,0.0,0.0,1.0,5.0,86.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,395.0,0.0,280.0,25680.0,0.0,11.0,0.0,0.0,0.0,127.1,65.0,0.0
2069.0,2014.0,14.0,200.0,0.0,2.0,202.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,494.0,0.0,2.0,0.0,13.0,4.0,0.0,0.0,1.0,336.0,0.0,348.0,26390.0,0.0,101.0,0.0,2.0,0.0,146.2,10.0,0.0
2179.0,2020.0,4.0,563.0,0.0,0.0,1.0,0.0,0.0,348.0,0.0,0.0,3.0,104.0,283.0,0.0,14.0,0.0,4.0,4.0,0.0,5.0,5.0,505.0,0.0,810.0,9192.0,2.0,6.0,0.0,0.0,0.0,135.4,84.0,0.0
7430.0,2015.0,3.0,200.0,0.0,20.0,14.0,0.0,0.0,150.0,0.0,0.0,2.0,1.0,208.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,835.0,0.0,2772.0,18480.0,0.0,51.0,0.0,6.0,0.0,129.6,6.0,0.0
1705.0,2008.0,13.0,550.0,0.0,2.0,7.0,0.0,0.0,186.0,0.0,0.0,2.0,5.0,155.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2505.0,0.0,1238.0,29815.0,0.0,8.0,0.0,0.0,0.0,141.0,22.0,0.0
3095.0,2014.0,6.0,200.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,30.0,1.0,9.0,2.0,0.0,1017.0,0.0,510.0,19710.0,0.0,12.0,0.0,2.0,0.0,121.8,73.0,0.0
5531.0,2011.0,3.0,200.0,0.0,10.0,98.0,0.0,0.0,55.0,1.0,2.0,384.0,74.0,10624.0,1.1,9.5,0.0,94.0,79.0,190.0,9.0,12.0,2083.0,4.0,1556.0,25327.0,3.0,124.0,2.0,6.0,4.0,134.0,220.0,1.0
1707.0,2022.0,1.0,519.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,362.0,0.0,105.0,27850.0,0.0,8.0,0.0,0.0,0.0,132.3,30.0,0.0
3455.0,2016.0,3.0,200.0,0.0,4.0,0.0,0.0,0.0,110.0,0.0,0.0,3.0,3.0,217.0,0.0,3.0,0.0,6.0,5.0,3.0,4.0,0.0,2037.0,0.0,119.0,26720.0,1.0,23.0,0.0,0.0,0.0,164.8,96.0,0.0
1321.0,2016.0,22.0,521.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,191.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,383.0,0.0,524.0,14550.0,0.0,4.0,0.0,0.0,0.0,131.7,23.0,0.0
6877.0,2014.0,21.0,200.0,0.0,3.0,4.0,1.0,0.0,2225.0,0.0,0.0,0.0,2.0,48.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,594.0,0.0,42.0,23950.0,0.0,2.0,0.0,0.0,0.0,155.9,22.0,1.0
5023.0,2021.0,4.0,200.0,0.0,0.0,3.0,0.0,0.0,155.0,0.0,0.0,2.0,138.0,486.0,0.0,2.0,0.0,11.0,8.0,4.0,13.0,1.0,1013.0,0.0,517.0,5824.0,0.0,47.0,2.0,0.0,0.0,116.4,1138.0,0.0
3149.0,2015.0,3.0,200.0,0.0,1.0,198.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,189.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,293.0,0.0,717.0,25870.0,0.0,19.0,0.0,0.0,0.0,143.0,18.0,0.0
1389.0,2010.0,4.0,414.0,0.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,27.0,8.0,1253.0,0.0,7.0,4.0,15.0,18.0,1.0,9.0,3.0,1760.0,4.0,799.0,25220.0,0.0,213.0,0.0,8.0,0.0,136.9,40.0,0.0
4787.0,2022.0,2.0,1013.0,0.0,1.0,109.0,0.0,0.0,3073.0,0.0,0.0,0.0,2.0,20.0,0.0,3.0,0.0,11.0,0.0,0.0,17.0,0.0,1110.0,0.0,26.0,6727.0,0.0,11.0,0.0,0.0,0.0,118.0,1290.0,0.0
2799.0,2017.0,7.0,200.0,0.0,7.0,54.0,0.0,0.0,22.0,0.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,986.0,0.0,69.0,8938.0,0.0,62.0,0.0,0.0,0.0,112.9,1210.0,0.0
5394.0,2012.0,7.0,200.0,0.0,9.0,180.0,0.0,0.0,2108.0,0.0,0.0,5.0,9.0,491.0,0.0,1.0,0.0,34.0,7.0,12.0,0.0,1.0,1245.0,6.0,335.0,10255.0,3.0,24.0,1.0,0.0,0.0,54.2,1348.0,0.0
2435.0,2015.0,4.0,200.0,0.0,1.0,8.0,0.0,0.0,96.0,0.0,0.0,2.0,0.0,133.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,356.0,0.0,1141.0,21630.0,0.0,2.0,0.0,0.0,0.0,175.5,17.0,0.0
1820.0,2010.0,5.0,200.0,0.0,5.0,23.0,0.0,0.0,2768.0,0.0,0.0,0.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,377.0,0.0,23.0,20750.0,0.0,3.0,0.0,0.0,0.0,153.3,17.0,0.0
2750.0,2009.0,1.0,200.0,0.0,1.0,9.0,0.0,0.0,123.0,0.0,0.0,1.0,57.0,69.0,0.0,1.0,1.0,12.0,2.0,1.0,2.0,0.0,2527.0,0.0,65.0,27838.0,0.0,2.0,1.0,0.0,0.0,143.5,95.0,0.0
1000.0,2008.0,4.0,200.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,4.0,8.0,169.0,0.0,6.5,0.0,1.0,3.0,1.0,2.0,1.0,969.0,0.0,693.0,20190.0,0.0,38.0,1.0,1.0,0.0,141.8,13.0,0.0
1880.0,2011.0,10.0,200.0,0.0,1.0,7.0,0.0,0.0,2689.0,0.0,0.0,41.0,329.0,2175.0,0.0,26.0,0.0,10.0,45.0,3.0,4.0,20.0,1256.0,1.0,5697.0,20740.0,0.0,2004.0,2.0,26.0,1.0,129.8,186.0,0.0
1408.0,2019.0,2.0,608.0,0.0,1.0,11.0,0.0,0.0,982.0,0.0,0.0,5.0,48.0,328.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,864.0,0.0,288.0,30970.0,0.0,6.0,0.0,0.0,0.0,304.3,57.0,0.0
6303.0,2018.0,33.0,5450.0,0.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,110.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,236.0,0.0,69.0,17420.0,1.0,3.0,0.0,0.0,1.0,177.3,16.0,0.0
1366.0,2009.0,2.0,566.0,1.0,3.0,20.0,2.0,0.0,2376.0,0.0,0.0,0.0,2.0,221.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,487.0,0.0,306.0,20880.0,0.0,3.0,0.0,0.0,0.0,136.3,22.0,0.0
1419.0,2013.0,9.0,200.0,0.0,8.0,103.0,0.0,0.0,3338.0,0.0,0.0,0.0,1.0,33.0,0.0,1.0,0.0,3.0,0.0,15.0,5.0,0.0,962.0,1.0,110.0,18950.0,0.0,2.0,2.0,0.0,0.0,123.8,101.0,0.0
3532.0,2019.0,3.0,200.0,0.0,1.0,4.0,0.0,0.0,322.0,0.0,0.0,8.0,3.0,1023.0,0.0,21.0,0.0,1.0,8.0,0.0,3.0,4.0,832.0,0.0,1812.0,17850.0,0.0,404.0,1.0,9.0,0.0,130.7,40.0,0.0
1381.0,2013.0,10.0,581.0,0.0,0.0,17.0,4.0,0.0,21.0,0.0,0.0,9.0,55.0,788.0,0.1,3.0,0.0,3.0,9.0,0.0,4.0,3.0,2327.0,0.0,173.0,32960.0,0.0,9.0,0.0,2.0,0.0,155.1,63.0,0.0
1367.0,2015.0,36.0,567.0,0.0,1.0,4.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,146.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,471.0,0.0,1687.0,17730.0,0.0,26.0,1.0,0.0,0.0,138.9,31.0,0.0
1741.0,2011.0,6.0,526.0,0.0,56.0,171.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,1009.0,0.0,196.0,23070.0,0.0,9.0,0.0,0.0,0.0,133.0,84.0,1.0
1714.0,2011.0,6.0,200.0,0.0,2.0,9.0,0.0,0.0,2390.0,0.0,0.0,1.0,9.0,52.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,235.0,0.0,58.0,21570.0,0.0,1.0,0.0,0.0,0.0,145.5,22.0,0.0
2358.0,2018.0,7.0,550.0,0.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,8.0,5.0,1042.0,0.0,36.0,0.0,16.0,8.0,0.0,10.0,3.0,359.0,0.0,2687.0,21710.0,0.0,746.0,0.0,21.0,0.0,156.9,80.0,0.0
1347.0,2016.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,18.0,61.0,0.2,2.0,0.0,4.0,0.0,8.0,5.0,0.0,372.0,1.0,6.0,21040.0,0.0,15.0,0.0,0.0,0.0,265.7,88.0,0.0
1474.0,2008.0,6.0,200.0,0.0,1.0,3.0,1.0,0.0,15.0,0.0,0.0,1.0,1.0,298.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,540.0,0.0,20878.0,25380.0,0.0,17.0,1.0,1.0,0.0,133.3,24.0,0.0
1725.0,2009.0,6.0,200.0,0.0,5.0,130.0,0.0,0.0,3207.0,0.0,1.0,12.0,7.0,488.0,0.0,3.0,6.0,5.0,9.0,1.0,0.0,1.0,372.0,1.0,1156.0,13486.0,1.0,12.0,1.0,1.0,0.0,139.5,31.0,0.0
1716.0,2018.0,2.0,550.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,1.0,118.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,309.0,0.0,162.0,20770.0,3.0,34.0,0.0,0.0,0.0,128.2,7.0,0.0
1688.0,2017.0,3.0,200.0,0.0,4.0,48.0,0.0,0.0,1841.0,0.0,0.0,0.0,45.0,62.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,762.0,0.0,84.0,18100.0,0.0,12.0,0.0,0.0,0.0,127.9,145.0,0.0
3467.0,2017.0,1.0,200.0,0.0,10.0,138.0,0.0,0.0,2249.0,0.0,0.0,0.0,17.0,32.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,987.0,0.0,65.0,3672.0,0.0,6.0,0.0,0.0,0.0,57.4,1166.0,0.0
2893.0,2018.0,5.0,200.0,0.0,0.0,13.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,335.0,0.0,85.0,17300.0,0.0,3.0,0.0,0.0,0.0,145.9,26.0,0.0
1350.0,2011.0,5.0,200.0,0.0,0.0,18.0,0.0,0.0,134.0,0.0,0.0,2.0,12.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1013.0,0.0,36.0,21000.0,0.0,3.0,0.0,0.0,0.0,138.0,15.0,0.0
4484.0,2012.0,3.0,200.0,0.0,2.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,507.0,0.0,44.0,21910.0,0.0,1.0,0.0,0.0,0.0,134.0,40.0,0.0
1499.0,2014.0,9.0,200.0,0.0,0.0,13.0,5.0,0.0,20.0,0.0,0.0,3.0,1.0,216.0,0.0,0.0,0.0,14.0,5.0,0.0,1.0,0.0,2036.0,0.0,164.0,38460.0,0.0,21.0,0.0,0.0,0.0,164.8,24.0,0.0
1183.0,2015.0,21.0,383.0,0.0,4.0,2.0,5.0,0.0,3076.0,0.0,0.0,6.0,22.0,346.0,0.0,2.0,5.0,11.0,11.0,10.0,13.0,8.0,1115.0,0.0,446.0,3762.0,0.0,20.0,0.0,0.0,0.0,57.1,1379.0,0.0
1210.0,2017.0,9.0,410.0,0.0,9.0,3.0,3.0,0.0,2690.0,0.0,0.0,3.0,1.0,244.0,0.0,2.0,1.0,2.0,3.0,0.0,5.0,0.0,455.0,0.0,750.0,16430.0,0.0,5.0,0.0,0.0,0.0,130.2,30.0,0.0
23282.0,2018.0,7.0,410.0,0.0,4.0,5.0,0.0,0.0,2872.0,0.0,0.0,10.0,2.0,329.0,0.0,7.0,6.0,10.0,8.0,1.0,1.0,0.0,419.0,1.0,1652.0,16423.0,2.0,9.0,2.0,0.0,0.0,134.0,30.0,1.0
5198.0,2013.0,29.0,200.0,0.0,0.0,4.0,0.0,0.0,71.0,0.0,0.0,3.0,68.0,167.0,0.2,1.0,0.0,0.0,3.0,0.0,3.0,3.0,894.0,0.0,87.0,17530.0,0.0,3.0,0.0,0.0,0.0,125.5,55.0,0.0
3820.0,2010.0,9.0,200.0,0.0,6.0,84.0,0.0,0.0,3030.0,0.0,0.0,2.0,1.0,125.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,714.0,0.0,829.0,19024.0,1.0,4.0,0.0,0.0,0.0,177.2,19.0,0.0
1430.0,2012.0,7.0,200.0,0.0,2.0,3.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,162.0,0.0,249.0,19850.0,0.0,3.0,0.0,0.0,0.0,133.8,5.0,0.0
2380.0,2009.0,4.0,200.0,1.0,0.0,3.0,0.0,0.0,68.0,0.0,0.0,2.0,3.0,189.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,999.0,0.0,98.0,7341.0,0.0,20.0,0.0,0.0,0.0,57.6,1121.0,0.0
7973.0,2017.0,4.0,523.0,0.0,0.0,8.0,0.0,0.0,3583.0,0.0,0.0,5.0,166.0,958.0,0.0,2.0,0.0,11.0,126.0,9.0,16.0,1.0,1199.0,1.0,1940.0,3673.0,0.0,17.0,11.0,0.0,0.0,57.7,1413.0,0.0
5140.0,2011.0,3.0,200.0,0.0,2.0,184.0,0.0,0.0,41.0,0.0,0.0,6.0,9.0,559.0,0.0,6.0,0.0,21.0,9.0,10.0,0.0,1.0,1155.0,2.0,307.0,9086.0,2.0,22.0,0.0,0.0,0.0,53.2,1079.0,0.0
2046.0,2008.0,6.0,550.0,0.0,3.0,2.0,1.0,0.0,28.0,0.0,0.0,4.0,8.0,231.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,973.0,0.0,6458.0,18170.0,0.0,33.0,0.0,0.0,0.0,126.4,12.0,0.0
